year,id,country,iso,region,income_group,lcgdp,lpop,polity,open,interest,credit,gross,fdi,cpi,balance,open_ww,kaopen,oecd,noil,safrica,low,middle,high,quake,storm,sdisaster,disaster,damage_cor,damage_gdp,disasterla,sdisasterla,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,disindex,disindexla,indexla,dindex,maglaxopen_ww,maglaxpolity,maglaxkaopen,maxveilaxopen_ww,maxveilaxpolity,maxveilaxkaopen,combilaxopen_ww,combilaxpolity,combilaxkaopen,floodlaxopen_ww,floodlaxpolity,floodlaxkaopen,droughtlaxopen_ww,droughtlaxpolity,droughtlaxkaopen,dif_templaxopen_ww,dif_templaxpolity,dif_templaxkaopen,indexlaxopen_ww,indexlaxpolity,indexlaxkaopen,disindexlaxopen_ww,disindexlaxpolity,disindexlaxkaopen,EFW,size_gov,prop_rights,sound_money,freedom_to_trade,regulation
2006,101.0,Uganda,UGA,Sub-Saharan Africa,Low income,6.932518,10.282146,0.45,0.43904796,0.01590900435,0.07510719216,0.2034784233,0.06457341798999999,0.007310676136,-0.03971279464,0.0,0.86314595,0,1,1,1,0,0,0,0,3,0,0.0,0.0,0.0,0.001244617,4.699999809265137,0,50.9,0.7741454364807652,0.056519862,0.056519862,0,0.7741454,0.00019498999,0.0,0.0013651031,0.00032117154,2.3448527e-05,0.00020215703,0.0,0.0013037036,8.450413,0.0035058425,0.006129753,56.430664,0.0,8.7745495e-05,0.00016830482,0.0,0.0,0.0,0.0,0.00061429635,0.0011782831,0.0,0.00058666663,0.0011252866,0.0,0.0,0.0,0.0,9.097066e-05,0.00017449101,0.0,0.0027583886,0.0052908715,0.0,0.0015776291,0.0030260538,7.1093826906000555,7.370617828114192,4.106246764091111,8.80063567469759,6.929438043774788,8.3399751423226
2007,101.0,Uganda,UGA,Sub-Saharan Africa,Low income,6.9930983,10.317668,0.45,0.48842824,0.01098058255,0.054924924089999994,0.1589170241,0.06649080957,0.0061385108329999995,-0.05883356756,0.0,0.86314595,0,1,1,1,0,0,0,0,2,1,0.0,0.0,0.00041487234,0.0008297447,5.699999809265137,0,50.9,0.46968937127402804,0.04819186,0.015360132,0,0.46968937,0.00023647724,0.0,0.0013651031,0.00019486113,1.999347e-05,5.4939246e-05,0.0,0.0007909828,7.3524995,0.0030503487,0.006200835,57.08505,0.0,0.00010641475,0.00020411437,0.0,0.0,0.0,0.0,0.00061429635,0.0011782831,0.0,0.00035594226,0.0006827336,0.0,0.0,0.0,0.0,2.472266e-05,4.7420588e-05,0.0,0.0027903756,0.0053522256,0.0,0.0013726569,0.0026328962,7.2199751297699155,7.417318876901147,4.1756211695683305,9.168989474233245,7.05860157936104,8.279344548785813
2008,101.0,Uganda,UGA,Sub-Saharan Africa,Low income,7.0510635,10.353542,0.45,0.51594263,0.013239843710000001,0.1212150986,0.06029564767,0.05047222959,0.01205085555,-0.09097088307,0.0,0.86314595,0,1,1,1,0,0,0,0,2,1,0.0,0.0,0.00041487234,0.0008297447,4.5,0,40.0,0.46943194451390946,0.039277606,0.03667809,0,0.46943194,0.00018669254,0.0,0.0010727727,0.00019475434,1.6295193e-05,0.0001311881,0.0,0.0007905493,6.686604,0.0027740872,0.0048887664,45.00611,0.0,8.401164e-05,0.00016114292,0.0,0.0,0.0,0.0,0.00048274768,0.0009259594,0.0,0.00035574718,0.00068235944,0.0,0.0,0.0,0.0,5.9034646e-05,0.000113234484,0.0,0.0021999448,0.0042197187,0.0,0.0012483392,0.0023944422,7.238868762474988,7.738587053951666,4.159886550564429,8.788496474193781,7.063419692319792,8.44395404134527
2009,101.0,Uganda,UGA,Sub-Saharan Africa,Low income,7.1495996,10.384974,0.45,0.54884386,0.005575896122999999,0.11798897500000001,0.09625566847,0.05325217965,0.01301725619,-0.07914778741,0.0,0.86314595,0,1,1,1,0,0,0,0,1,1,0.0,0.0,0.00041487234,0.00041487234,5.099999904632568,0,41.0,1.2309314971993937,0.0717521,0.0717521,0,1.2309315,0.00021158489,0.0,0.001099592,0.00051067944,2.9767962e-05,0.00025663883,0.0,0.0020729566,9.495979,0.003939619,0.005149093,47.402683,0.0,9.5213196e-05,0.00018262865,0.0,0.0,0.0,0.0,0.00049481634,0.00094910833,0.0,0.00093283044,0.0017892641,0.0,0.0,0.0,0.0,0.00011548747,0.00022151676,0.0,0.0023170917,0.004444419,0.0,0.0017728284,0.003400466,7.3800825894771815,8.118012278384489,4.766765832459407,8.396114969494448,7.156655056295345,8.462864810752217
2010,101.0,Uganda,UGA,Sub-Saharan Africa,Low income,7.164571,10.416272,0.45,0.5427878,0.009736523929,0.1693250996,-0.06033066368,0.03162529001,0.003976552885,-0.10812009310000001,0.0,0.86314595,0,1,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.00041487234,5.0,0,50.9,2.608241786519341,0.05324981,0.05324981,0,2.6082418,0.00020743618,0.0,0.0013651031,0.0010820874,2.2091874e-05,0.0001904609,0.0,0.004392423,11.81066,0.0048999162,0.0063612126,58.561493,0.0,9.334628e-05,0.0001790477,0.0,0.0,0.0,0.0,0.00061429635,0.0011782831,0.0,0.0019765904,0.0037913022,0.0,0.0,0.0,0.0,8.57074e-05,0.00016439555,0.0,0.0028625457,0.005490655,0.0,0.0022049623,0.004229343,7.4007219539584765,8.060025736327518,4.957059254634427,8.712451742479786,7.172005255555962,8.102067780794693
1993,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.289195,10.8567705,0.75,0.5206882,-0.09172440500000001,0.3059786643,-0.3052708168,0.00304652535,4.734914347,,0.0,,0,0,0,0,1,0,0,0,2,1,186.2327651977539,0.09017144,0.0001656515,0.000331303,3.5999999046325684,0,68.0,0.39212286738586344,3.0984907,0.04064941,0,0.39212286,5.963454e-05,0.0,0.0007281779,6.495574e-05,0.0005132696,5.8052763e-05,0.0,0.00026366918,14.155863,0.0023449399,0.0031241998,72.032776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.11853,10.851966,0.85,0.7394417,-0.06674928893000001,0.2416214781,-0.4103617975,0.0030257154400000004,0.8911877481,-0.02213149093,0.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9000000953674316,0,68.0,0.3460554085428153,1.1805362,1.079995,0,0.34605542,6.4604086e-05,0.0,0.0007281779,5.7324596e-05,0.00019555759,0.0015423766,0.0,0.00023269275,15.378767,0.0025475158,0.0031802917,73.32605,0.0,4.8453065e-05,,0.0,0.0,,0.0,0.00054613344,,0.0,0.00017451956,,0.0,0.0,,0.0,0.0011567825,,0.0,0.0023852189,,0.0,0.0019106369,,,,,,,
1995,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,7.9872985,10.84437,0.85,0.97229695,-0.056825176820000003,0.1551787651,-0.3079709036,0.00553782573,0.3767461748,-0.023893540249999998,0.0,,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0001656515,0.0001656515,4.5,0,60.2,0.6475799717963078,1.6826533,1.4974229,0,0.64757997,7.4543175e-05,0.0,0.0006446516,0.00010727259,0.00027873405,0.002138519,0.0,0.00043544229,16.766375,0.002777375,0.0028991962,66.845,0.0,6.33617e-05,,0.0,0.0,,0.0,0.0005479539,,0.0,0.00037012596,,0.0,0.0,,0.0,0.0018177412,,0.0,0.0024643168,,0.0,0.0023607688,,3.3730323800519963,,4.959865587902623,0.0,6.073688384870426,2.622525099681623
1996,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,7.8942003,10.83585,0.85,0.93856645,0.008268449577,0.14770953280000002,-0.22680770949999998,0.01169260492,0.08032550146,-0.026572061850000002,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0001656515,3.700000047683716,0,54.4,1.1917717986443377,2.641649,1.5298078,0,1.1917717,6.129105e-05,0.0,0.0005825423,0.00019741879,0.00043759312,0.002184769,0.0,0.00080136483,17.910076,0.002966831,0.002637949,60.82158,0.0,5.2097395e-05,,0.0,0.0,,0.0,0.000495161,,0.0,0.00068116013,,0.0,0.0,,0.0,0.0018570536,,0.0,0.002242257,,0.0,0.0025218064,,3.642161107251374,,4.967616285124171,0.44883506646204074,6.137347565424405,3.1240280335831447
1997,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,7.9005466,10.827101,0.85,0.84241414,0.02629107537,0.1708309766,0.02066181136,0.012422632769999999,0.015940599410000002,-0.026619927360000004,0.0,0.0008719177,0,0,0,0,1,0,0,1,2,0,43.04128360748291,0.031664416,0.0,0.000331303,3.9000000953674316,0,58.3,0.4751753959940118,0.79945415,0.79945415,0,0.4751754,6.4604086e-05,0.0,0.00062430545,7.8713514e-05,0.00013243078,0.0011417269,0.0,0.00031951495,14.376445,0.0023814796,0.002753017,63.47463,0.0,5.4913475e-05,9.053001e-06,0.0,0.0,0.0,0.0,0.0005306596,8.748422e-05,0.0,0.00027158772,4.477378e-05,0.0,0.0,0.0,0.0,0.00097046787,0.00015999073,0.0,0.0023400646,0.00038578158,0.0,0.0020242578,0.00033371788,3.911289834450752,,4.975366982345719,0.8976701329240815,6.2010067459783835,3.625530967484666
1998,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,7.9261446,10.8185215,0.85,0.8604973,0.03792865101,0.2456648538,0.026246209729999997,0.017739792190000003,0.01057716115,-0.03094316376,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,1.0765389204025269,0.0007786186,0.0,0.0001656515,4.400000095367432,0,60.2,0.6188531873065668,1.8580295,1.8580295,0,0.6188532,7.288666e-05,0.0,0.0006446516,0.00010251396,0.00030778538,0.002653513,0.0,0.00041612601,16.951332,0.0028080137,0.0029092534,67.07688,0.0,6.195366e-05,6.355117e-08,0.0,0.0,0.0,0.0,0.0005479539,5.6208313e-07,0.0,0.00035370712,3.6282765e-07,0.0,0.0,0.0,0.0,0.002255486,2.313645e-06,0.0,0.0024728654,2.5366294e-06,0.0,0.0023868117,2.4483568e-06,4.1804185616501295,,4.983117679567266,1.3465051993861223,6.264665926532363,4.127033901386188
1999,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,7.9695907,10.809426,0.85,1.031516,0.02162683796,0.2522352827,0.00099996504,0.015705825309999998,0.02268367181,0.052500520880000005,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.699999809265137,0,54.4,0.6766196779221662,1.4053633,1.320069,0,0.67661965,7.78562e-05,0.0,0.0005825423,0.000112083064,0.00023280054,0.0018852339,0.0,0.00045496898,16.10273,0.0026674413,0.0026498812,61.096687,0.0,6.6177774e-05,1.09100265e-05,0.0,0.0,0.0,0.0,0.000495161,8.163193e-05,0.0,0.00038672364,6.375502e-05,0.0,0.0,0.0,0.0,0.0016024489,0.00026417873,0.0,0.002252399,0.0003713291,0.0,0.002267325,0.0003737898,4.449547288849507,,4.990868376788813,1.795340265848163,6.328325107086341,4.62853683528771
2000,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.042961,10.799683,0.8,1.1985829,0.014955400579999998,0.2382241039,0.1210000062,0.0190329792,0.028203097240000002,0.04737452469,0.0,0.14013048,0,0,0,0,1,0,0,3,4,0,181.70742797851562,0.1191562,0.0,0.000662606,3.9000000953674316,0,48.6,0.5391142727128633,2.1246662,1.031919,0,0.5391143,6.4604086e-05,0.0,0.000520433,8.930509e-05,0.00035195414,0.0014737175,0.0,0.00036250838,13.646474,0.0022605588,0.0023451645,54.071033,0.0,5.4913475e-05,9.053001e-06,0.0,0.0,0.0,0.0,0.00044236807,7.2928524e-05,0.0,0.00030813212,5.079847e-05,0.0,0.0,0.0,0.0,0.00125266,0.00020651273,0.0,0.0019933898,0.00032862902,0.0,0.001921475,0.00031677316,4.718676016048885,4.828561617094311,4.998619074010361,2.2441753323102036,6.39198428764032,5.130039769189231
2001,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.142969,10.789482,0.8,1.0929477,0.02031046872,0.2419562022,0.23456593259999997,0.02083698124,0.01195880854,0.03688566629,0.0,0.14013048,0,0,0,0,1,0,0,0,1,1,13.59709644317627,0.008150554,0.0001656515,0.0001656515,4.5,0,58.3,0.5920005348953867,2.93156,2.93156,0,0.59200054,7.4543175e-05,0.0,0.00062430545,9.806578e-05,0.00048561732,0.0041866573,0.0,0.00039806988,17.874893,0.0029610028,0.0028765805,66.32356,0.0,5.963454e-05,1.044577e-05,0.0,0.0,0.0,0.0,0.0004994444,8.748422e-05,0.0,0.00031845592,5.5781722e-05,0.0,0.0,0.0,0.0,0.0033493259,0.0005866783,0.0,0.0023012643,0.00040309658,0.0,0.0023688022,0.00041492673,5.014461727898655,4.591491507241749,4.662318788063778,4.552820786229612,6.217848336011284,5.047829221946851
2002,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.240407,10.780139,0.8,1.0579381,0.01924206813,0.2808599049,-0.015,0.01634707852,0.0007574208460000001,0.07487103494,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0,54.4,0.7875016688697903,3.726822,3.726822,0,0.7875017,6.6260596e-05,0.0,0.0005825423,0.00013045083,0.00061735365,0.005322397,0.0,0.0005295277,18.745298,0.0031051869,0.0027287153,62.91432,0.0,5.3008476e-05,9.285129e-06,0.0,0.0,0.0,0.0,0.00046603387,8.163193e-05,0.0,0.00042362217,7.420297e-05,0.0,0.0,0.0,0.0,0.004257918,0.00074583007,0.0,0.0021829724,0.00038237617,0.0,0.0024841495,0.0004351313,5.485395534367144,5.119928449477307,4.794083180930332,4.786580194324602,6.715498560994102,6.010887286109377
2003,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.37194,10.7719965,0.8,1.1293278,0.008939414997,0.3312138369,0.11900000000000001,0.028404470640000002,0.005179677819,0.05766666056,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0001656515,5.599999904632568,0,77.7,0.967600060791957,1.351378,1.351378,0,0.96760005,9.2764836e-05,0.0,0.0008320503,0.0001602844,0.00022385779,0.0019299474,0.0,0.00065062847,21.424221,0.0035489544,0.0037134595,85.61898,0.0,7.421187e-05,1.299918e-05,0.0,0.0,0.0,0.0,0.0006656402,0.0001165956,0.0,0.0005205028,9.117288e-05,0.0,0.0,0.0,0.0,0.001543958,0.00027044443,0.0,0.0029707677,0.00052036886,0.0,0.0028391636,0.00049731665,5.413516485580587,4.808944188912956,4.8338971707187,4.734521518863965,6.589682369406472,6.100537180000841
2004,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.548678,10.7643795,0.8,1.1959184,0.001950031384,0.3165770946,0.049606132,0.02643216859,0.009048067861,0.10648387919999999,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,54.4,0.8832521246828069,1.3983941,1.3983941,0,0.88325214,8.282575e-05,0.0,0.0005825423,0.00014631204,0.00023164607,0.0019970927,0.0,0.00059391174,17.435452,0.0028882085,0.0026752518,61.681644,0.0,6.6260596e-05,1.1606411e-05,0.0,0.0,0.0,0.0,0.00046603387,8.163193e-05,0.0,0.0004751294,8.322513e-05,0.0,0.0,0.0,0.0,0.0015976742,0.00027985356,0.0,0.0021402014,0.00037488432,0.0,0.0023105668,0.00040472602,5.593168670894358,5.540035289520364,4.908453834153456,5.122544670461457,6.412940829185807,5.981868731150708
2005,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.678651,10.757039,0.8,1.0211914,-0.006726593173,0.332431232,-0.023723087070000003,0.09064101556000001,0.013569576489999999,0.02938171239,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0001656515,3.9000000953674316,0,52.4,0.6361256723179974,1.445151,0.5692872,0,0.6361257,6.4604086e-05,0.0,0.00056112534,0.00010537517,0.00023939142,0.0008130178,0.0,0.00042774028,14.09054,0.002334119,0.0024941205,57.505413,0.0,5.168327e-05,9.053001e-06,0.0,0.0,0.0,0.0,0.00044890027,7.8630765e-05,0.0,0.00034219222,5.9939448e-05,0.0,0.0,0.0,0.0,0.0006504142,0.00011392857,0.0,0.0019952965,0.00034950228,0.0,0.0018672952,0.00032708122,5.848094993134916,6.534840129386029,5.093388157760825,4.877419152977241,6.204244086901104,6.5305834386493835
2006,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.817957,10.749792,0.85,0.9609558,0.00025323772500000005,0.45691439170000003,0.19479450239999999,0.05200779928,0.009056316591,-0.015006533090000001,0.0,0.14013048,0,0,0,0,1,0,0,0,3,0,24.780607223510742,0.007869489,0.0,0.0004969545,4.599999904632568,0,50.5,0.7826150888906502,2.122469,1.2648622,0,0.78261507,7.619969e-05,0.0,0.0005407792,0.00012964137,0.00035159016,0.0018063914,0.0,0.00052624184,15.934176,0.0026395202,0.002478596,57.147476,0.0,6.0959756e-05,1.0677899e-05,0.0,0.0,0.0,0.0,0.00043262338,7.5779644e-05,0.0,0.00042099349,7.374252e-05,0.0,0.0,0.0,0.0,0.0014451131,0.00025313048,0.0,0.0019828768,0.00034732683,0.0,0.0021116163,0.00036987723,6.001861145270832,6.707853411118416,5.107958430710691,5.34527603552683,6.177413895206495,6.6708039537917285
2007,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.987497,10.742894,0.85,0.95400083,-0.007212425994,0.6105288337,0.2648306676,0.06930401218,0.01284019539,-0.036939718149999995,0.0,0.14013048,0,0,0,0,1,0,0,2,2,0,106.28925323486328,0.028687268,0.0,0.000331303,3.9000000953674316,0,64.1,0.5950746998387726,2.4510908,2.4510908,0,0.5950747,6.4604086e-05,0.0,0.0006864147,9.8575016e-05,0.00040602687,0.0035004835,0.0,0.00040013698,17.59445,0.002914547,0.0030814088,71.046165,0.0,5.4913475e-05,9.053001e-06,0.0,0.0,0.0,0.0,0.0005834525,9.618762e-05,0.0,0.00034011644,5.6071385e-05,0.0,0.0,0.0,0.0,0.002975411,0.0004905244,0.0,0.0026191976,0.00043179927,0.0,0.002477365,0.00040841685,5.963078780340867,6.8647899078845125,5.238027512432212,5.157843000705729,6.295489375547228,6.259244105134652
2008,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,9.108158,10.736273,0.85,1.0183439,-0.008625505014,0.8210825602,0.018000000000000002,0.060630335759999994,0.02523191095,-0.07090854717,0.0,0.14013048,0,0,0,0,1,0,0,0,2,1,1086.0439453125,0.2615296,0.0001656515,0.000331303,4.900000095367432,0,58.3,0.9168256542409383,2.0885384,2.0885384,0,0.91682565,8.116924e-05,0.0,0.00062430545,0.00015187354,0.0003459695,0.0029827105,0.0,0.000616487,18.811462,0.003116147,0.002871454,66.20536,0.0,6.899385e-05,1.13742835e-05,0.0,0.0,0.0,0.0,0.0005306596,8.748422e-05,0.0,0.00052401394,8.6388616e-05,0.0,0.0,0.0,0.0,0.002535304,0.00041796864,0.0,0.002440736,0.0004023782,0.0,0.002648725,0.00043666715,5.910701771744979,6.963829759670759,5.089888679813182,4.609609323266065,6.583386054204571,6.3067950417703145
2009,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,8.949931,10.729862,0.85,0.94424784,0.00688906986,0.8859451138,-0.574,0.04108241595,0.01589456869,-0.01477465624,0.0,0.0008719177,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.000331303,4.199999809265137,0,52.4,0.8085337076184815,1.1728971,1.1728971,0,0.8085337,6.957362e-05,0.0,0.00056112534,0.00013393482,0.00019429217,0.001675053,0.0,0.00054367,15.856507,0.0026266542,0.0025407893,58.581432,0.0,5.9137583e-05,9.749385e-06,0.0,0.0,0.0,0.0,0.00047695654,7.8630765e-05,0.0,0.0004621195,7.618473e-05,0.0,0.0,0.0,0.0,0.0014237951,0.00023472597,0.0,0.002159671,0.000356042,0.0,0.002232656,0.0003680743,5.891042525719887,6.59217404561402,4.622870964695465,5.3204388037639365,6.68532471785209,6.23440409667392
2010,102.0,Ukraine,UKR,Europe & Central Asia,Lower middle income,9.0265045,10.723611,0.8,1.031637,0.001764189304,0.7949104939,0.14400000000000002,0.04761080172,0.009378589479,-0.02212307923,0.0,0.0008719177,0,0,0,0,1,0,0,0,1,0,2.118130683898926,0.00056051393,0.0,0.0001656515,0.0,0,50.5,0.6666548958488179,2.4222286,2.4222286,0,0.6666549,0.0,0.0,0.0005407792,0.00011043238,0.0004012458,0.0034592645,0.0,0.00044826855,12.665405,0.0020980432,0.002324253,53.588882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045966235,4.7151497e-07,0.0,0.00038102828,3.9085327e-07,0.0,0.0,0.0,0.0,0.002940375,3.016194e-06,0.0,0.0019756153,2.0265575e-06,0.0,0.0017833367,1.829321e-06,5.967353406836838,6.884177957937129,4.615071879353923,5.597861901409335,6.561665460795545,6.177989834688257
1979,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,7.9890704,7.9772635,0.15,0.34830886,-0.009848428388,0.3758319201,0.19963557810000002,0.03000899501,0.06684428619,-0.0497272024,1.0,0.31734052,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,51.1,0.39989081788021935,0.13594002,0.06529602,0,0.3998908,0.0,0.0,0.0018746112,0.00022693347,7.71444e-05,0.00031946044,0.0,0.0009211712,8.824152,0.0050076055,0.0076617333,51.565186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.136725,7.9829235,0.15,0.33533517,0.005033446018,0.3985076569,0.06965860519,0.028485626979999998,0.06347583043,-0.06977256681,1.0,0.5095371,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,52.1,0.5173229110610365,0.20004874,0.20004874,0,0.5173229,0.0,0.0,0.0019112965,0.00029357485,0.00011352538,0.0009787375,0.0,0.0011916828,11.1124935,0.0063062133,0.007847788,52.81737,0.0,0.0,0.0,0.0,0.0,0.0,0.0019112965,0.0002866945,0.00060653186,0.0011916828,0.00017875242,0.00037816924,0.0,0.0,0.0,0.0009787375,0.00014681063,0.00031059305,0.007847788,0.0011771682,0.002490421,0.0063062133,0.00094593206,0.002001217,5.995613869154899,6.961197783297529,4.840361440010147,4.178849029929058,7.411608066122456,6.413735344792216
1981,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.225676,7.9889255,0.15,0.31589958,0.02306395046,0.43841406149999995,-0.0628040321,0.00439885264,0.034045335860000005,-0.041761946700000004,1.0,0.8102079,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,45.8,0.6964370362384343,0.22278003,0.22278003,0,0.69643706,0.0,0.0,0.00168018,0.00039522006,0.00012642512,0.0010899502,0.0,0.0016042824,10.93659,0.0062063904,0.006941702,46.719215,0.0,0.0,0.0,0.0,0.0,0.0,0.00168018,0.000252027,0.000856114,0.0016042824,0.00024064237,0.0008174414,0.0,0.0,0.0,0.0010899502,0.00016349254,0.00055537006,0.006941702,0.0010412554,0.0035370549,0.0062063904,0.0009309586,0.0031623861,5.976859816294035,6.818163995342029,4.800618308288627,4.084090362414782,7.539083618705709,6.485725840598445
1982,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.158415,7.995762,0.15,0.2969651,0.03115043277,0.8993627265,-0.17339520530000002,-0.00149256944,0.0189925013,-0.025558889759999998,1.0,0.61541307,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,50.5,0.8640940431218835,0.09622435,0.08103707,0,0.864094,0.0,0.0,0.0018526003,0.0004903635,5.4606222e-05,0.00039647345,0.0,0.00199049,9.932837,0.0056367717,0.007643895,51.44513,0.0,0.0,0.0,0.0,0.0,0.0,0.0018526003,0.00027789004,0.0015009914,0.00199049,0.0002985735,0.0016127107,0.0,0.0,0.0,0.00039647345,5.9471018e-05,0.00032122593,0.007643895,0.0011465843,0.0061931442,0.0056367717,0.0008455158,0.004566957,5.9581057634331716,6.675130207386529,4.760875176567107,3.989331694900507,7.666559171288962,6.557716336404674
1983,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.04118,8.002636,0.15,0.45612672,0.02224534526,0.8318252706,-0.3941507008,0.00109754823,0.049197379650000005,-0.012269021250000001,1.0,0.61541307,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,59.8,0.6270538963935143,0.12755494,0.054573555,0,0.6270539,0.0,0.0,0.0021937722,0.00035584593,7.238597e-05,0.00026700084,0.0,0.0014444544,10.349895,0.005873447,0.008986569,60.48163,0.0,0.0,0.0,0.0,0.0,0.0,0.0021937722,0.00032906584,0.001350076,0.0014444544,0.00021666817,0.0008889361,0.0,0.0,0.0,0.00026700084,4.0050127e-05,0.0001643158,0.008986569,0.0013479854,0.005530452,0.005873447,0.00088101707,0.0036145959,5.939351710572308,6.532096419431029,4.721132044845587,3.8945730273862313,7.7940347238722145,6.6297068322109025
1984,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.047263,8.00912,0.15,0.44322124,0.01394700078,0.8542767138,-0.2114218434,0.0007009960299999999,0.05530442354,-0.026617231640000003,1.0,0.61541307,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,69.9,1.3497320027545552,0.1911653,0.03476994,0,1.349732,0.0,0.0,0.002564292,0.0007659575,0.00010848412,0.00017011176,0.0,0.0031091846,12.975367,0.007363372,0.010591697,71.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.002564292,0.00038464382,0.0015780987,0.0031091846,0.0004663777,0.0019134328,0.0,0.0,0.0,0.00017011176,2.5516765e-05,0.000104688996,0.010591697,0.0015887546,0.006518269,0.007363372,0.0011045058,0.0045315153,5.920597657711444,6.389062631475528,4.681388913124067,3.799814359871956,7.921510276455468,6.701697328017132
1985,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.066632,8.012638,0.95,0.44297093,0.008502673277,0.7928435337999999,-0.16766960579999998,-0.00166947806,0.07222256443000001,-0.02070998095,1.0,0.61541307,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,62.0,0.46114659729135654,0.092904426,0.092904426,0,0.4611466,0.0,0.0,0.0022744793,0.00026169542,5.27222e-05,0.00045453443,0.0,0.0010622774,10.849598,0.006157023,0.009294497,62.55405,0.0,0.0,0.0,0.0,0.0,0.0,0.0022744793,0.0003411719,0.0013997443,0.0010622774,0.00015934161,0.0006537394,0.0,0.0,0.0,0.00045453443,6.818017e-05,0.00027972643,0.009294497,0.0013941745,0.0057199546,0.006157023,0.0009235535,0.0037891124,5.901843604850581,6.246028843520028,4.641645781402547,3.7050556923576803,8.04898582903872,6.77368782382336
1986,103.0,Uruguay,URY,Latin America & Caribbean,Upper middle income,8.209976,8.017062,0.95,0.42955154,0.01052318105,0.6476058533,0.1391601508,0.00629239614,0.07638063641,0.00711891087,1.0,0.61541307,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0005674886,0.0,0,55.9,1.3245146478744667,0.21875755,0.21875755,0,1.3245146,0.0,0.0,0.0020507001,0.00075164693,0.00012414242,0.0010702703,0.0,0.003051095,13.5876465,0.007710834,0.00853512,57.44327,0.0,0.0,0.0,0.0,0.0,0.0,0.0020507001,0.0019481651,0.0012620277,0.003051095,0.00289854,0.0018776837,0.0,0.0,0.0,0.0010702703,0.0010167568,0.00065865833,0.00853512,0.0081083635,0.0052526244,0.007710834,0.007325292,0.004745348,5.974850176715778,6.363962042259411,4.7966734847459165,3.7151632436822464,8.056701679272699,6.8299521567186705
